sale_price_int,Address,lat,lng,data_time_1,year,rel_to_mean_price,rel_to_median_price
30500,"159 GARNER, Buffalo",42.924793,-78.8887503,1992/07/07 00:00,1992,0.40041832845191133,0.4899598393574297
72800,"171 HOWARD, Buffalo",42.883177,-78.84763670000002,1992/07/07 00:00,1992,0.9557526003704638,1.1694779116465863
77621,"110 SPRING, Buffalo",42.88057939999999,-78.85746340000001,1992/07/08 00:00,1992,1.0190449532054364,1.2469236947791165
75000,"43 RUTLAND, Buffalo",42.8534515,-78.8170051,1992/07/09 00:00,1992,0.9846352338981427,1.2048192771084338
46000,"340 NEWBURGH, Buffalo",42.924029600000004,-78.80865279999998,1992/07/10 00:00,1992,0.6039096101241942,0.7389558232931727
60000,"120 HARTWELL, Buffalo",42.953318599999996,-78.87127009999998,1992/07/10 00:00,1992,0.7877081871185141,0.963855421686747
64000,"120 CRYSTAL, Buffalo",42.8461367,-78.8278277,1992/07/10 00:00,1992,0.8402220662597484,1.0281124497991967
66000,"112 SPAULDING, Buffalo",42.8537687,-78.8282437,1992/07/10 00:00,1992,0.8664790058303655,1.0602409638554218
76800,"20 MADISON, Buffalo",42.8811093,-78.85306120000001,1992/07/10 00:00,1992,1.008266479511698,1.2337349397590363
356000,"114 CHAPIN, Buffalo",42.92296500000001,-78.871538,1992/07/13 00:00,1992,4.67373524356985,5.718875502008032
76800,"571 CLINTON, Buffalo",42.881492,-78.85334300000002,1992/07/15 00:00,1992,1.008266479511698,1.2337349397590363
40000,"207 RHODE ISLAND, Buffalo",42.90786079999999,-78.892376,1992/07/15 00:00,1992,0.5251387914123428,0.642570281124498
45000,"36 NEWBURGH, Buffalo",42.915626700000004,-78.80909790000003,1992/07/15 00:00,1992,0.5907811403388856,0.7228915662650602
39500,"200 TEXAS, Buffalo",42.921956200000004,-78.81086540000003,1992/07/15 00:00,1992,0.5185745565196884,0.6345381526104418
89900,"43 WARD, Buffalo",42.8333764,-78.80822140000002,1992/07/16 00:00,1992,1.1802494336992404,1.4441767068273093
50000,"321 HASTINGS, Buffalo",42.9363836,-78.80146309999998,1992/07/16 00:00,1992,0.6564234892654285,0.8032128514056225
62500,"102 FARGO, Buffalo",42.9000306,-78.88784390000002,1992/07/16 00:00,1992,0.8205293615817856,1.0040160642570282
88500,"512 MCKINLEY PKWY, Buffalo",42.84576,-78.81759090000001,1992/07/16 00:00,1992,1.1618695759998083,1.4216867469879517
54000,"54 ERB, Buffalo",42.9196,-78.80041039999998,1992/07/17 00:00,1992,0.7089373684066627,0.8674698795180723
60355,"135 WINSPEAR, Buffalo",42.94896689999999,-78.82149910000003,1992/07/17 00:00,1992,0.7923687938922986,0.9695582329317269
38000,"20 ALMA, Buffalo",42.9272386,-78.8176689,1992/07/17 00:00,1992,0.4988818518417256,0.6104417670682731
80000,"91 HOMER, Buffalo",42.950323,-78.865488,1992/07/17 00:00,1992,1.0502775828246855,1.285140562248996
83987,"253 DIVISION SOUTH, Buffalo",42.880743,-78.865779,1992/07/20 00:00,1992,1.1026207918587108,1.3491887550200803
100000,"129 COLLEGE, Buffalo",42.900562,-78.87878599999998,1992/07/20 00:00,1992,1.312846978530857,1.606425702811245
24900,"86 THATCHER, Buffalo",42.9385283,-78.81864230000002,1992/07/21 00:00,1992,0.32689889765418334,0.4
51000,"37 ALBERT, Buffalo",42.9512676,-78.9005554,1992/07/21 00:00,1992,0.6695519590507371,0.8192771084337349
81000,"75 KIMBERLY, Buffalo",42.8379456,-78.81200489999998,1992/07/21 00:00,1992,1.063406052609994,1.3012048192771084
89000,"460 MCKINLEY PKWY, Buffalo",42.8448193,-78.8160759,1992/07/22 00:00,1992,1.1684338108924626,1.429718875502008
42900,"14 HAMLIN, Buffalo",42.9179717,-78.85160719999998,1992/07/22 00:00,1992,0.5632113537897376,0.689156626506024
93000,"124 HIGHGATE, Buffalo",42.9488999,-78.82308909999998,1992/07/22 00:00,1992,1.2209476900336969,1.4939759036144578
40000,"25 ELMER, Buffalo",42.93648169999999,-78.81921750000002,1992/07/22 00:00,1992,0.5251387914123428,0.642570281124498
37000,"165 BRECKENRIDGE, Buffalo",42.91669539999999,-78.89547100000001,1992/07/23 00:00,1992,0.48575338205641705,0.5943775100401606
75000,"11 HOYER, Buffalo",42.9573408,-78.8671036,1992/07/24 00:00,1992,0.9846352338981427,1.2048192771084338
67000,"132 ALTRURIA, Buffalo",42.8435511,-78.82735490000002,1992/07/27 00:00,1992,0.8796074756156741,1.0763052208835342
15000,"328 GOODYEAR, Buffalo",42.905084,-78.82248100000002,1992/07/28 00:00,1992,0.19692704677962852,0.24096385542168675
45000,"341 ONTARIO, Buffalo",42.9534314,-78.90002489999998,1992/07/28 00:00,1992,0.5907811403388856,0.7228915662650602
75000,"38 REJTAN, Buffalo",42.8735831,-78.81098709999998,1992/07/28 00:00,1992,0.9846352338981427,1.2048192771084338
45000,"381 WARWICK, Buffalo",42.9303158,-78.81496969999998,1992/07/29 00:00,1992,0.5907811403388856,0.7228915662650602
44900,"30 HELEN, Buffalo",42.92125,-78.89401190000002,1992/07/29 00:00,1992,0.5894682933603548,0.721285140562249
83000,"210 SWAN, Buffalo",42.8806911,-78.8675684,1992/07/30 00:00,1992,1.0896629921806111,1.3333333333333333
75000,"44 GUNNELL, Buffalo",42.9572412,-78.8500313,1992/07/30 00:00,1992,0.9846352338981427,1.2048192771084338
80500,"15 KETCHUM, Buffalo",42.9041785,-78.88317889999998,1992/07/30 00:00,1992,1.0568418177173398,1.2931726907630523
70000,"250 VILLA, Buffalo",42.9581076,-78.8600055,1992/07/31 00:00,1992,0.9189928849715998,1.1244979919678715
158000,"169 BRYANT, Buffalo",42.909217,-78.87320600000002,1992/07/31 00:00,1992,2.0742982260787537,2.538152610441767
66000,"21 DISMONDA, Buffalo",42.85236210000001,-78.80138409999998,1992/07/31 00:00,1992,0.8664790058303655,1.0602409638554218
40000,"178 FLOSS, Buffalo",42.920973499999995,-78.80519,1992/07/31 00:00,1992,0.5251387914123428,0.642570281124498
60500,"862 WEST, Buffalo",42.91370560000001,-78.89794690000002,1992/07/31 00:00,1992,0.7942724220111684,0.9718875502008032
40000,"84 WOODSIDE, Buffalo",42.8422668,-78.820503,1992/07/31 00:00,1992,0.5251387914123428,0.642570281124498
42900,"143 WEISS, Buffalo",42.8708146,-78.8084647,1992/07/31 00:00,1992,0.5632113537897376,0.689156626506024
40000,"116 PLYMOUTH, Buffalo",42.9014658,-78.8858746,1992/07/31 00:00,1992,0.5251387914123428,0.642570281124498
36000,"137 GATCHELL, Buffalo",42.900764,-78.81462599999998,1992/08/03 00:00,1992,0.4726249122711085,0.5783132530120482
57500,"144 NORTHLAND, Buffalo",42.919606099999996,-78.85466269999998,1992/08/03 00:00,1992,0.7548870126552427,0.9236947791164659
35900,"37 TROUPE, Buffalo",42.8707417,-78.8313849,1992/08/03 00:00,1992,0.47131206529257763,0.576706827309237
81515,"39 MERIDEN, Buffalo",42.849660899999996,-78.8121376,1992/08/04 00:00,1992,1.0701672145494279,1.3094779116465864
35000,"67 HAVEN, Buffalo",42.915321,-78.81161999999998,1992/08/05 00:00,1992,0.4594964424857999,0.5622489959839357
46000,"62 BRINKMAN, Buffalo",42.9031324,-78.81288990000002,1992/08/05 00:00,1992,0.6039096101241942,0.7389558232931727
55500,"361 HASTINGS, Buffalo",42.9363798,-78.7999578,1992/08/05 00:00,1992,0.7286300730846256,0.891566265060241
70000,"575 CRESCENT, Buffalo",42.942537200000004,-78.84834040000001,1992/08/05 00:00,1992,0.9189928849715998,1.1244979919678715
57900,"17 EDISON, Buffalo",42.92344600000001,-78.801823,1992/08/06 00:00,1992,0.7601384005693661,0.9301204819277108
64900,"80 THOMPSON, Buffalo",42.93639779999999,-78.8994501,1992/08/06 00:00,1992,0.8520376890665261,1.042570281124498
50500,"28 BEVERLY, Buffalo",42.9214912,-78.8527958,1992/08/07 00:00,1992,0.6629877241580827,0.8112449799196787
98000,"247 COMSTOCK, Buffalo",42.943442299999994,-78.81724849999998,1992/08/07 00:00,1992,1.2865900389602398,1.5742971887550201
69744,"3 HARLOW, Buffalo",42.915879,-78.85648309999998,1992/08/07 00:00,1992,0.9156319967065608,1.1203855421686748
58000,"75 NORTHRUP WEST, Buffalo",42.951075,-78.8293498,1992/08/07 00:00,1992,0.761451247547897,0.9317269076305221
48000,"174 ROOSEVELT, Buffalo",42.9339756,-78.80713720000001,1992/08/07 00:00,1992,0.6301665496948113,0.7710843373493976
60000,"89 PHILADELPHIA, Buffalo",42.957527299999995,-78.89760140000001,1992/08/10 00:00,1992,0.7877081871185141,0.963855421686747
45000,"119 FREUND, Buffalo",42.920579499999995,-78.8019594,1992/08/10 00:00,1992,0.5907811403388856,0.7228915662650602
36500,"151 MILLICENT, Buffalo",42.9349137,-78.8078895,1992/08/10 00:00,1992,0.47918914716376276,0.5863453815261044
70000,"43 MERCER, Buffalo",42.9428482,-78.83275640000002,1992/08/10 00:00,1992,0.9189928849715998,1.1244979919678715
31200,"150 NORTHAMPTON, Buffalo",42.90774649999999,-78.8614675,1992/08/11 00:00,1992,0.40960825730162737,0.5012048192771085
41500,"27 CONCORD, Buffalo",42.945828399999996,-78.78535009999997,1992/08/11 00:00,1992,0.5448314960903056,0.6666666666666666
52500,"350 DOAT, Buffalo",42.9099339,-78.8079628,1992/08/12 00:00,1992,0.6892446637286999,0.8433734939759037
79000,"106 KIMBERLY, Buffalo",42.8382925,-78.8109429,1992/08/13 00:00,1992,1.0371491130393768,1.2690763052208835
58000,"72 LOCKWOOD, Buffalo",42.844375899999996,-78.8295267,1992/08/14 00:00,1992,0.761451247547897,0.9317269076305221
85500,"458 DIVISION SOUTH, Buffalo",42.87989570000001,-78.8583007,1992/08/14 00:00,1992,1.1224841666438827,1.3734939759036144
57000,"27 FRANK, Buffalo",42.8595456,-78.8059423,1992/08/14 00:00,1992,0.7483227777625884,0.9156626506024096
215000,"203 WOODBRIDGE, Buffalo",42.94523540000001,-78.8410406,1992/08/14 00:00,1992,2.822621003841342,3.4538152610441766
39900,"124 PERSON, Buffalo",42.89427,-78.82510400000002,1992/08/17 00:00,1992,0.5238259444338119,0.6409638554216868
82000,"210 HIGHGATE, Buffalo",42.9485029,-78.820014,1992/08/18 00:00,1992,1.0765345223953027,1.3172690763052208
34750,"130 HAGEN, Buffalo",42.9185854,-78.80802220000002,1992/08/19 00:00,1992,0.45621432503947273,0.5582329317269076
103000,"207 VIRGIL, Buffalo",42.9535384,-78.86414079999999,1992/08/19 00:00,1992,1.3522323878867826,1.6546184738955823
51000,"42 CRYSTAL, Buffalo",42.8461868,-78.8307213,1992/08/19 00:00,1992,0.6695519590507371,0.8192771084337349
29000,"470 SWEET, Buffalo",42.9025811,-78.83375790000002,1992/08/19 00:00,1992,0.3807256237739485,0.46586345381526106
73000,"52 MARBETH, Buffalo",42.856053700000004,-78.8216511,1992/08/20 00:00,1992,0.9583782943275255,1.1726907630522088
25000,"27 BIRCH PL, Buffalo",42.92296109999999,-78.82992490000002,1992/08/20 00:00,1992,0.32821174463271424,0.40160642570281124
70000,"76 LISBON, Buffalo",42.94834760000001,-78.8256775,1992/08/21 00:00,1992,0.9189928849715998,1.1244979919678715
65000,"102 NEWFIELD, Buffalo",42.9590026,-78.896709,1992/08/24 00:00,1992,0.853350536045057,1.0441767068273093
148100,"47 ARGYLE, Buffalo",42.953905799999994,-78.80196679999997,1992/08/24 00:00,1992,1.944326375204199,2.379116465863454
96000,"504 DELAVAN WEST, Buffalo",42.9223599,-78.8807329,1992/08/25 00:00,1992,1.2603330993896227,1.5421686746987953
23000,"106 ROHR, Buffalo",42.9064582,-78.8313849,1992/08/25 00:00,1992,0.3019548050620971,0.36947791164658633
31500,"229 BARTON, Buffalo",42.9188665,-78.8939448,1992/08/25 00:00,1992,0.4135467982372199,0.5060240963855421
56700,"21 WRIGHT, Buffalo",42.923403,-78.7996151,1992/08/25 00:00,1992,0.7443842368269958,0.9108433734939759
76800,"553 WILLIAM, Buffalo",42.88494160000001,-78.8506386,1992/08/26 00:00,1992,1.008266479511698,1.2337349397590363
141000,"986 PARKSIDE, Buffalo",42.952742,-78.841533,1992/08/27 00:00,1992,1.851114239728508,2.2650602409638556
80000,"496 NORWOOD, Buffalo",42.91836,-78.880589,1992/08/27 00:00,1992,1.0502775828246855,1.285140562248996
62900,"2 BOONE, Buffalo",42.856077,-78.83372969999998,1992/08/27 00:00,1992,0.825780749495909,1.010441767068273
24000,"390 NORTHLAND, Buffalo",42.9193835,-78.84549720000003,1992/08/27 00:00,1992,0.31508327484740567,0.3855421686746988
64000,"31 GERALD, Buffalo",42.924916100000004,-78.8124031,1992/08/27 00:00,1992,0.8402220662597484,1.0281124497991967
37500,"1267 KENSINGTON, Buffalo",42.9398068,-78.8083762,1992/08/27 00:00,1992,0.49231761694907133,0.6024096385542169
71000,"67 LEONARD, Buffalo",42.9393089,-78.8033313,1992/08/27 00:00,1992,0.9321213547569084,1.140562248995984
56000,"172 VERMONT, Buffalo",42.906218599999995,-78.8921107,1992/08/28 00:00,1992,0.7351943079772798,0.8995983935742972
23000,"258 ROSLYN, Buffalo",42.92154910000001,-78.8098808,1992/08/28 00:00,1992,0.3019548050620971,0.36947791164658633
79900,"22 MUMFORD, Buffalo",42.8555658,-78.8208989,1992/08/28 00:00,1992,1.0489647358461547,1.2835341365461848
82500,"61 SHOREHAM, Buffalo",42.9499135,-78.87101799999998,1992/08/31 00:00,1992,1.083098757287957,1.3253012048192772
60000,"395 ONTARIO, Buffalo",42.9545293,-78.89896379999998,1992/08/31 00:00,1992,0.7877081871185141,0.963855421686747
29000,"43 LITTELL, Buffalo",42.86655800000001,-78.8219387,1992/08/31 00:00,1992,0.3807256237739485,0.46586345381526106
202000,"16 DEPEW AVE, Buffalo",42.9442659,-78.84906409999998,1992/08/31 00:00,1992,2.651950896632331,3.244979919678715
44900,"141 FLOSS, Buffalo",42.9200718,-78.80471429999999,1992/09/01 00:00,1992,0.5894682933603548,0.721285140562249
100000,"392 VOORHEES, Buffalo",42.9515555,-78.84167070000002,1992/09/01 00:00,1992,1.312846978530857,1.606425702811245
54900,"494 WILLETT, Buffalo",42.875639299999996,-78.80324279999998,1992/09/01 00:00,1992,0.7207529912134404,0.8819277108433735
27500,"262 DAVEY, Buffalo",42.89199050000001,-78.8038632,1992/09/01 00:00,1992,0.3610329190959856,0.44176706827309237
72800,"777 WILLIAM, Buffalo",42.884858,-78.8422236,1992/09/02 00:00,1992,0.9557526003704638,1.1694779116465863
29500,"174 ESSER, Buffalo",42.95744879999999,-78.90462269999998,1992/09/02 00:00,1992,0.38728985866660276,0.4738955823293173
69075,"162 WHITNEY, Buffalo",42.894737299999996,-78.88341109999998,1992/09/02 00:00,1992,0.9068490504201894,1.1096385542168674
58000,"99 MORELAND, Buffalo",42.89040410000001,-78.81036759999998,1992/09/03 00:00,1992,0.761451247547897,0.9317269076305221
76800,"561 WILLIAM, Buffalo",42.884903,-78.85052499999998,1992/09/03 00:00,1992,1.008266479511698,1.2337349397590363
43500,"18 GLENDHU, Buffalo",42.85221860000001,-78.80898470000002,1992/09/04 00:00,1992,0.5710884356609227,0.6987951807228916
110000,"1850 WILLIAM, Buffalo",42.8849109,-78.80226640000002,1992/09/04 00:00,1992,1.4441316763839425,1.7670682730923695
75904,"577 MASTEN, Buffalo",42.91803729999999,-78.8591567,1992/09/04 00:00,1992,0.9965033705840616,1.2193413654618475
145000,"33 VIRGINIA PL, Buffalo",42.89771560000001,-78.87342819999998,1992/09/08 00:00,1992,1.9036281188697424,2.3293172690763053
41000,"8 ZOLLARS, Buffalo",42.8351526,-78.82758000000003,1992/09/08 00:00,1992,0.5382672611976513,0.6586345381526104
62500,"36 HEWITT, Buffalo",42.94255250000001,-78.82289,1992/09/08 00:00,1992,0.8205293615817856,1.0040160642570282
23900,"51 ROMMEL, Buffalo",42.896944500000004,-78.82523509999999,1992/09/08 00:00,1992,0.31377042786887477,0.38393574297188754
38000,"64 FAY, Buffalo",42.902655700000004,-78.815202,1992/09/08 00:00,1992,0.4988818518417256,0.6104417670682731
84000,"251 HANCOCK, Buffalo",42.838856,-78.812039,1992/09/08 00:00,1992,1.1027914619659198,1.3493975903614457
53500,"351 PHYLLIS, Buffalo",42.935635999999995,-78.8003662,1992/09/09 00:00,1992,0.7023731335140084,0.8594377510040161
71238,"82 ONEIDA, Buffalo",42.8824766,-78.84589709999999,1992/09/10 00:00,1992,0.9352459305658118,1.1443855421686746
96000,"1496 KENMORE, Buffalo",42.958441,-78.873441,1992/09/10 00:00,1992,1.2603330993896227,1.5421686746987953
62000,"127 ST MARYS, Buffalo",42.9093279,-78.80673890000001,1992/09/11 00:00,1992,0.8139651266891312,0.9959839357429718
30000,"238 ROTHER, Buffalo",42.900432,-78.832032,1992/09/11 00:00,1992,0.39385409355925705,0.4819277108433735
47900,"222 HAGEN, Buffalo",42.9211359,-78.80797799999998,1992/09/14 00:00,1992,0.6288537027162805,0.7694779116465863
59000,"326 ROSLYN, Buffalo",42.923447700000004,-78.8097038,1992/09/14 00:00,1992,0.7745797173332055,0.9477911646586346
63500,"153 BARNARD, Buffalo",42.86922330000001,-78.80567679999999,1992/09/16 00:00,1992,0.8336578313670941,1.0200803212851406
49900,"51 GROTE, Buffalo",42.942252,-78.889821,1992/09/17 00:00,1992,0.6551106422868975,0.8016064257028113
71000,"43 FOLGER, Buffalo",42.84823,-78.82771269999998,1992/09/18 00:00,1992,0.9321213547569084,1.140562248995984
50000,"22 REES, Buffalo",42.92850199999999,-78.888423,1992/09/18 00:00,1992,0.6564234892654285,0.8032128514056225
27000,"41 CONCORD, Buffalo",42.8914505,-78.82991940000002,1992/09/18 00:00,1992,0.35446868420333133,0.43373493975903615
102000,"759 DELAVAN WEST, Buffalo",42.9220114,-78.8711064,1992/09/21 00:00,1992,1.3391039181014741,1.6385542168674698
39000,"115 HAGEN, Buffalo",42.918170399999994,-78.80762390000002,1992/09/21 00:00,1992,0.5120103216270342,0.6265060240963856
53500,"85 CLAYTON, Buffalo",42.9536909,-78.88723590000002,1992/09/22 00:00,1992,0.7023731335140084,0.8594377510040161
50000,"10 DUNLOP, Buffalo",42.9435,-78.82386199999998,1992/09/22 00:00,1992,0.6564234892654285,0.8032128514056225
310000,"3382 BAILEY, Buffalo",42.947123,-78.8140449,1992/09/22 00:00,1992,4.069825633445657,4.979919678714859
77000,"83 NORTHRUP PL, Buffalo",42.9494945,-78.82359799999998,1992/09/22 00:00,1992,1.0108921734687597,1.2369477911646587
69100,"80 MADISON, Buffalo",42.8826909,-78.85307790000002,1992/09/24 00:00,1992,0.9071772621648221,1.1100401606425703
47000,"296 LONGNECKER, Buffalo",42.8929781,-78.80864179999998,1992/09/25 00:00,1992,0.6170380799095028,0.7550200803212851
47000,"34 COTTAGE, Buffalo",42.89680870000001,-78.87939109999998,1992/09/25 00:00,1992,0.6170380799095028,0.7550200803212851
73895,"26 PEACH, Buffalo",42.8960904,-78.8585622,1992/09/28 00:00,1992,0.9701282747853767,1.1870682730923694
36000,"280 NORMAL, Buffalo",42.9074851,-78.88977299999998,1992/09/30 00:00,1992,0.4726249122711085,0.5783132530120482
60000,"33 RIPLEY, Buffalo",42.9094989,-78.882864,1992/09/30 00:00,1992,0.7877081871185141,0.963855421686747
185500,"1152 MAIN, Buffalo",42.9051778,-78.86845290000002,1992/09/30 00:00,1992,2.4353311451747395,2.9799196787148596
26000,"102 JOHNSON PK, Buffalo",42.8926767,-78.8801278,1992/10/01 00:00,1992,0.34134021441802276,0.41767068273092367
71000,"143 KAY, Buffalo",42.93863020000001,-78.80178240000002,1992/10/01 00:00,1992,0.9321213547569084,1.140562248995984
160000,"732 DELAVAN WEST, Buffalo",42.9225376,-78.87225629999998,1992/10/02 00:00,1992,2.100555165649371,2.570281124497992
30000,"34 STANLEY, Buffalo",42.894335999999996,-78.81139999999998,1992/10/02 00:00,1992,0.39385409355925705,0.4819277108433735
28000,"575 HIGH, Buffalo",42.899908399999994,-78.847375,1992/10/02 00:00,1992,0.3675971539886399,0.4497991967871486
125000,"605 RICHMOND, Buffalo",42.918896999999994,-78.88149859999999,1992/10/02 00:00,1992,1.6410587231635712,2.0080321285140563
76800,"74 MADISON, Buffalo",42.882504600000004,-78.85307359999999,1992/10/02 00:00,1992,1.008266479511698,1.2337349397590363
90000,"20 ANDERSON, Buffalo",42.9124779,-78.8811891,1992/10/02 00:00,1992,1.1815622806777712,1.4457831325301205
30000,"140 BAITZ, Buffalo",42.875712299999996,-78.8257217,1992/10/06 00:00,1992,0.39385409355925705,0.4819277108433735
122000,"344 BEDFORD, Buffalo",42.939335,-78.87782899999998,1992/10/07 00:00,1992,1.6016733138076453,1.9598393574297188
124000,"15 ADMIRAL, Buffalo",42.9481385,-78.84797440000001,1992/10/08 00:00,1992,1.6279302533782625,1.9919678714859437
73500,"27 HUMPHREY, Buffalo",42.9470156,-78.9043133,1992/10/08 00:00,1992,0.9649425292201798,1.180722891566265
29500,"110 CAMBRIDGE, Buffalo",42.9176843,-78.82289,1992/10/08 00:00,1992,0.38728985866660276,0.4738955823293173
80000,"359 WOODSIDE, Buffalo",42.841689,-78.8102791,1992/10/08 00:00,1992,1.0502775828246855,1.285140562248996
46000,"163 FARGO, Buffalo",42.901750299999996,-78.8887061,1992/10/09 00:00,1992,0.6039096101241942,0.7389558232931727
29000,"43 KERNS, Buffalo",42.9168366,-78.81200489999998,1992/10/13 00:00,1992,0.3807256237739485,0.46586345381526106
58900,"103 ALBERT, Buffalo",42.950244500000004,-78.89852590000002,1992/10/13 00:00,1992,0.7732668703546747,0.9461847389558233
479000,"184 RIVERMIST, Buffalo",42.883074,-78.886613,1992/10/14 00:00,1992,6.288537027162804,7.694779116465863
63000,"35 ST MARYS, Buffalo",42.90681,-78.80673890000001,1992/10/14 00:00,1992,0.8270935964744398,1.0120481927710843
73000,"179 GLENWOOD, Buffalo",42.91219570000001,-78.8585866,1992/10/15 00:00,1992,0.9583782943275255,1.1726907630522088
67800,"346 ESSER, Buffalo",42.9597952,-78.8990522,1992/10/16 00:00,1992,0.890110251443921,1.0891566265060242
84000,"34 BRINTON, Buffalo",42.95577249999999,-78.8312964,1992/10/16 00:00,1992,1.1027914619659198,1.3493975903614457
60000,"46 KINGSLEY, Buffalo",42.9088516,-78.8520817,1992/10/16 00:00,1992,0.7877081871185141,0.963855421686747
51500,"207 CABLE, Buffalo",42.87055170000001,-78.80656189999998,1992/10/19 00:00,1992,0.6761161939433913,0.8273092369477911
81000,"671 CRESCENT, Buffalo",42.94337340000001,-78.85178619999998,1992/10/20 00:00,1992,1.063406052609994,1.3012048192771084
190000,"1280 NIAGARA, Buffalo",42.9190479,-78.89926190000001,1992/10/20 00:00,1992,2.494409259208628,3.0522088353413657
45000,"90 SOUTHSIDE, Buffalo",42.85119279999999,-78.82386340000002,1992/10/20 00:00,1992,0.5907811403388856,0.7228915662650602
58500,"68 EVELYN, Buffalo",42.9586112,-78.89693,1992/10/21 00:00,1992,0.7680154824405513,0.9397590361445783
44000,"32 SUSSEX, Buffalo",42.9273939,-78.8278321,1992/10/22 00:00,1992,0.577652670553577,0.7068273092369478
25500,"490 NORTHAMPTON, Buffalo",42.9075715,-78.84881480000001,1992/10/22 00:00,1992,0.33477597952536853,0.40963855421686746
49900,"166 ZELMER, Buffalo",42.91435360000001,-78.8074027,1992/10/22 00:00,1992,0.6551106422868975,0.8016064257028113
20000,"178 MYRTLE, Buffalo",42.8791448,-78.86277890000002,1992/10/23 00:00,1992,0.2625693957061714,0.321285140562249
62500,"201 WOODSIDE WEST, Buffalo",42.842268,-78.8248,1992/10/23 00:00,1992,0.8205293615817856,1.0040160642570282
49000,"47 FREEMAN, Buffalo",42.9361696,-78.81468679999998,1992/10/23 00:00,1992,0.6432950194801199,0.7871485943775101
69100,"227 JEFFERSON, Buffalo",42.88136129999999,-78.85363869999998,1992/10/26 00:00,1992,0.9071772621648221,1.1100401606425703
50000,"19 LEAMINGTON, Buffalo",42.8627688,-78.8186976,1992/10/26 00:00,1992,0.6564234892654285,0.8032128514056225
114900,"21 NORTH PARK, Buffalo",42.945239,-78.8555382,1992/10/29 00:00,1992,1.5084611783319546,1.8457831325301204
48000,"22 DEWITT, Buffalo",42.9175206,-78.89622259999999,1992/10/29 00:00,1992,0.6301665496948113,0.7710843373493976
50000,"211 VULCAN, Buffalo",42.9606739,-78.90617040000002,1992/10/29 00:00,1992,0.6564234892654285,0.8032128514056225
72500,"41 TYLER, Buffalo",42.9524026,-78.8280556,1992/10/30 00:00,1992,0.9518140594348712,1.1646586345381527
49000,"138 GORSKI, Buffalo",42.870653499999996,-78.8098808,1992/10/30 00:00,1992,0.6432950194801199,0.7871485943775101
70000,"374 DELAVAN WEST, Buffalo",42.9223061,-78.8856109,1992/10/30 00:00,1992,0.9189928849715998,1.1244979919678715
102000,"449 PARKER, Buffalo",42.951695,-78.83851,1992/10/30 00:00,1992,1.3391039181014741,1.6385542168674698
38000,"19 MANHATTAN, Buffalo",42.933254999999996,-78.82802240000002,1992/10/30 00:00,1992,0.4988818518417256,0.6104417670682731
300000,"2050 GENESEE, Buffalo",42.916176,-78.806811,1992/10/30 00:00,1992,3.9385409355925707,4.819277108433735
84900,"264 GOLD, Buffalo",42.8919941,-78.80515199999998,1992/11/04 00:00,1992,1.1146070847726974,1.363855421686747
78500,"196 RIDGEWOOD, Buffalo",42.8389884,-78.8164741,1992/11/04 00:00,1992,1.0305848781467226,1.2610441767068272
76800,"576 EAGLE EAST, Buffalo",42.8807404,-78.85338469999998,1992/11/05 00:00,1992,1.008266479511698,1.2337349397590363
42000,"388 DAVEY, Buffalo",42.895459499999994,-78.8038845,1992/11/06 00:00,1992,0.5513957309829599,0.6746987951807228
86000,"24 ARUNDEL, Buffalo",42.9536156,-78.84868209999998,1992/11/06 00:00,1992,1.129048401536537,1.3815261044176708
61000,"55 WEYAND, Buffalo",42.856537599999996,-78.8082435,1992/11/06 00:00,1992,0.8008366569038227,0.9799196787148594
58000,"544 PARKER, Buffalo",42.95424860000001,-78.8390828,1992/11/06 00:00,1992,0.761451247547897,0.9317269076305221
76650,"28 ROBINS, Buffalo",42.8551559,-78.82004040000002,1992/11/09 00:00,1992,1.0062972090439017,1.2313253012048193
72500,"316 WILLETT, Buffalo",42.87078820000001,-78.80324279999998,1992/11/09 00:00,1992,0.9518140594348712,1.1646586345381527
38000,"148 HASTINGS, Buffalo",42.9367419,-78.80795580000002,1992/11/09 00:00,1992,0.4988818518417256,0.6104417670682731
77294,"281 WILLIAM, Buffalo",42.88469129999999,-78.86107369999998,1992/11/09 00:00,1992,1.0147519435856405,1.2416706827309236
62500,"19 HARLOW, Buffalo",42.915853799999994,-78.8558694,1992/11/09 00:00,1992,0.8205293615817856,1.0040160642570282
80538,"269 WILLIAM, Buffalo",42.884656899999996,-78.86141219999998,1992/11/09 00:00,1992,1.0573406995691814,1.2937831325301206
53000,"56 LILAC, Buffalo",42.8565103,-78.8312522,1992/11/09 00:00,1992,0.6958088986213541,0.8514056224899599
80000,"193 WILLETT, Buffalo",42.867446,-78.8028559,1992/11/09 00:00,1992,1.0502775828246855,1.285140562248996
104900,"86 COMMONWEALTH, Buffalo",42.94701300000001,-78.8621285,1992/11/09 00:00,1992,1.3771764804788689,1.6851405622489959
76000,"189 FLOSS, Buffalo",42.92133,-78.8046147,1992/11/10 00:00,1992,0.9977637036834512,1.2208835341365463
97500,"313 AUBURN, Buffalo",42.918381,-78.8890574,1992/11/10 00:00,1992,1.2800258040675854,1.5662650602409638
57500,"198 ROSS, Buffalo",42.954570200000006,-78.90475529999998,1992/11/12 00:00,1992,0.7548870126552427,0.9236947791164659
